text,label
"the figures were life like , but this is no museum .",2
didnt even care to wipe it down .,2
i think this is probably the finest floral service in las vegas .,2
stayed here for a `` cheap '' alternative while visiting for a bachelorette party .,2
the duck breast was nearly white it was so over cooked .,2
best tapas in vegas .,2
businesses are trying hard .,2
cheesecake and creme brle were executed extremely well .,2
went with a good friend of mine who has been coming here for years .,2
they just would n't stop .,2
was starving so decided to try it out .,2
it 's a must in vegas .,2
"buffet was a joke , even for a pretty low price for breakfast .",2
a wide variety of choices to choose from .,2
"overall , it 's a great restaurant .",2
the bathroom sink and floor were covered in hair .,2
"usually , the rates are cheaper if you stay on weekdays .",2
advice : spend the extra money and skip the castle .,2
i was so angry that i did n't bother .,2
love the _num_ day passes !,2
great drinks and service .,2
"`` i do n't live here , i live in seattle . ''",2
i love the midway !,2
has to be one of the worst place for a trade show .,2
i hate this place .,2
this is not what i expected for an _num_ plus tax sandwich .,2
we liked it so much we went back again the next evening for dinner .,2
the bathrooms are disgusting with piss everywhere and the whole place is just filthy .,2
will definitely try this again on my next trip to vegas !,2
"smooth atmosphere , reasonably priced , and the food is great .",2
just the right portion size .,2
"casual , eclectic atmosphere makes it comfortable for anybody .",2
lady asked me where my cup is .,2
he was consistently refilling and double checking that we were doing good .,2
my favorite is strawberry and hurricane .,2
i am a fan of this place !,2
"overall , i expected a lot more from this hotel .",2
the place looked very nice and very trendy .,2
the customer service is bad .,2
because the first one was _num_ lb bigger .,2
the waiting staff was very friendly and very quick in their service .,2
worst stay at a las vegas hotel so far .,2
the pay outs are n't bad and the adventure dome is really fun !,2
"potatoes and cabbage out of season , perhaps .",2
basically what it comes down to is do n't stay here .,2
another suspicious thing occurred at this hotel .,2
super great location and clean rooms !,2
i will give las vegas wan na be 's some credit .,2
but no worries i am here for the shrimp .,2
the wait time while in the office is unacceptable .,2
overall a nice place to stay while u in vegas .,2
"the rooms are nice , and the beds are comfortable as well .",2
did not like service at all .,2
my boyfriend had the spaghetti and he loved it as well .,2
"we were very happy , we did n't have a crowd to fight through .",2
this is a budget friendly hotel .,2
but im still a fan .,2
awesome food and drinks .,2
the car wash itself was shabby at best .,2
the car wash itself was shabby at best .,2
its like being at the circus and all the employees are extra nice .,2
the food and atmosphere is great .,2
the waiter was very funny and nice .,2
went above and beyond to make sure i looked hot and flawless .,2
this was the worse hotel i 've stayed at in los vegas .,2
this is a very good jewish style deli .,2
this was a great start to a perfect dinner .,2
it smells more like dust and smoke than most of the other hotels .,2
lets do it again !,2
"the atmosphere was cool , but maybe i 'm not a spanish cuisine person ?",2
i highly recommend this place for a quick bite to eat for lunch .,2
feel sorry for the employees .,2
them people that works there do n't know how to greet customers properly .,2
i 'm in tower _num_ which is suppose to be the better tower .,2
"the staff seemed burned out , and not to care about good customer service .",2
"overall , this place is fantastic .",2
went back to the room around 6:30 in the morning and slept .,2
"this is the second time this happened , first time to complain .",2
"so we went expecting good food , good drinks and good prices .",2
they really need to give this hotel a makeover .,2
the rooms sport terrible lighting and there is no free wi-fi .,2
a favorite of mine .,2
everything came out delicious and very quick .,2
i was pleasantly surprised .,2
will not return again and will not recommend anyone else either .,2
"i went upstairs to bay watch watch repair , he charged me $ _num_ .",2
some of the best eats i have had .,2
"in every store i visited , rude customers and rude employees .",2
then tried charging me $ _num_ !,2
ca n't beat the _num_ $ happy hour margaritas .,2
but then it was time to get change from the machine .,2
the pizza was good but not great .,2
we love every course !,2
definitely coming back for more !,2
had the shrimp linguine which was delicious too .,2
it was a nightmare .,2
the price is right and the room was clean .,2
worst service ever here !,2
i do n't remember what flavor it was exactly ... just fruity and delicious .,2
"and as an added peeve , the bathroom light is n't very great .",2
i now remember why i have n't been here for a couple years .,2
to top it all the service was great !,2
i love the mix and match the flavors .,2
room : at same level or below a motel _num_ .,2
"wow , wow , wow !",2
the mardi gras tower needs an update badly .,2
"old , dingy , better places to stay .",2
"i mean its cheap , its fun , and its good !",2
for rolling my luggage _num_ feet ?,2
pretty much cleaned my plate .,2
"nothing in the room is updated , and there is poop on our window !",2
worst place in town by far !,2
the pool is the worst i have seen in vegas .,2
but this never happened .,2
for this `` neighborhood '' that is a deal !,2
got back around _num_ pm no one had fixed the window .,2
-- -- -the hotel itself was also disgusting !,2
"the iron was not cleaned and had old , cold water still in it .",2
it was _num_ pm by the time my name issue was resolved .,2
you can park and fly for _num_ dollars !,2
"the bedding was not comfortable , really nothing special about this place whatsoever .",2
"i know to us our brother is slow , but come on !",2
the tables and the dealers were worn out and not in a good way .,2
"the hotel is not a luxury hotel , but is clean and nice .",2
sorry to bother you sir .,2
great fun and super safe .,2
of course the hot tea we have to beg for was not included .,2
"rooms in the resort tower are dated , at best .",2
"it had circus performances , karaoke , the amusement park , etc .",2
his service was worse than food court on the street .,2
it was still good and nicely cold .,2
the filet sliders are beyond awesome !,2
the toilet runs all night .,2
i 'm sure she had better things to do ... not a bad experience .,2
but damn - i love this store and the forum shops .,2
this place is definitely one of my favorite places to eat in vegas .,2
next month you pay $ _num_ for water and $ _num_ for lights !,2
the rooms are big and comfortable .,2
"the two stars are based on the food only , which was amazing .",2
the philly was surprisingly dry and lacking flavor .,2
we will definitely go back and stay there again !,2
food was ok and service was really bad .,2
i thought i was inside !,2
i highly recommend the quesadilla .,2
"great hours , the staff is very helpful and patrons are friendly .",2
this place needs to be torn down .,2
the customer service was terrible .,2
i got it with pastrami and loved it .,2
it really is n't much .,2
every time with positive feedback .,2
great affordable option in the venetian .,2
the food is incredibly good and fresh .,2
"i wanted to like this place , but i was disappointed .",2
i would give this hotel a zero if i could .,2
perfectly executed and delicious .,2
this place was a huge hit for our party of _num_ .,2
the bathrooms are gross .,2
arrived here at 6:30 am on sunday morning .,2
just do n't expect too much .,2
definitely got me toasted .,2
the staff was great .,2
the staff was great .,2
it 's truly the best one .,2
it is wide open and nicely decorated .,2
went to the firefly restaurant based upon their menu .,2
the place needs a desperate new coat of paint on the outside .,2
but apparently excalibur can not be bothered .,2
extremely slow check in .,2
"so flavorful , the ambiance was just perfect , and the staff was wonderful .",2
the service is excellent we had a wonderful experience .,2
definitely a must at vegas !,2
that typically goes for $ _num_ a night .,2
this place is a must if you 're heading out to vegas .,2
i 'll definitely be coming back .,2
we dont plan to eat in that place again for a long time anyway !,2
then why was the check-out sign placed there ?,2
it was a very nice place .,2
they had a supervisor come out and he helped us out immensely .,2
do n't believe their advertisement of `` free '' wireless .,2
lol i totally recommend .,2
"btw , the buffet sucks .",2
every last thing we ordered was interesting and amazing .,2
"i felt like a number , not a customer .",2
great food we always get two bowls of pork adobo .,2
_num_ minute wait is unacceptable .,2
one of my favorite restaurants in las vegas .,2
the ugly : the hotel is dated and needs a major facelift .,2
the angry chicken was okay ... could have been better .,2
i actually tend to really like harrah 's casinos .,2
this place was pretty good !,2
i was in heaven !,2
my biggest complaint was our hotel room key cards would not work !,2
i wo n't be back .,2
this is a really crappy hotel with really crappy customer service .,2
it took forever to get our bags though .,2
"i eat here about three or four times a year , breakfast and lunch .",2
to top it off they make a good mojito .,2
"as a local , one of my favorite places to go .",2
the bathrooms were decent but i 've seen nicer showers at motel _num_ .,2
remind me to never walk through there again !,2
"the slot manager gets props for having some newer games , however .",2
this place is actually really nice .,2
it stinks of raw sewage and the bathrooms are awful !,2
sangria but enjoyed a number of delights .,2
comparable to a junior suite at one of the casinos .,2
"i recommend having the tiramisu gelato , which is the best i 've had .",2
food was mostly very tasty and also very affordable .,2
very happy with the quality of the food and service !,2
the games were fun and easy to win too .,2
highly recommended as a place to come and play in vegas !,2
excalibur wanted $ _num_ and wanted me out by 3pm !,2
"great prices , large menu , wonderful staff , etc .",2
i was kinda iffy about staying here due to the cheap price .,2
i used to love going to that one with my mom as a child .,2
our beds were hard and worn .,2
dinner came and my veal bolognese was horrible .,2
very refreshing on a hot vegas day .,2
absolutely horrible and rude costumer service .,2
i would highly recommend it .,2
and its a shame because i really did like my room .,2
the pool scene was pretty sad .,2
i 've been a firefly customer for _num_ years !,2
it was really nice though !,2
thanks for a wonderful lunch experience !,2
ambience is great whether you dine in the cafe or main dining room .,2
definitely coming here again .,2
"the server promised biscuits again , and left .",2
we chose the seasonal tasting menu and were so impressed .,2
this one is my favorite !,2
i 've stayed at excalibur quite a few times .,2
as soon as i walked into the lobby the long lines shocked me .,2
just do n't do it .,2
its a great place to hang out with friends and family .,2
it was well worth it !,2
i 'm still trying to figure out what the hell that covered .,2
this place is awesome .,2
this place is awesome .,2
this place is awesome .,2
this place is awesome .,2
such a cool place to visit !,2
"all in all , a great restaurant .",2
she should have just thrown the crap away before she gave it to me .,2
everything in this hotel is run down .,2
was there on labor day weekend and it was a great experience .,2
servers were friendly and helpful .,2
i think it 's ideal .,2
all the tapas are great and the sangria makes is good as well .,2
"i upgraded to a suite , total nightmare .",2
but the pillows were hard and the beds were harder .,2
i think the employees really dropped the ball this time .,2
_num_ hour has a good selection of machines .,2
too may nice courses in lv to play this dump .,2
no theme to the casino as opposed to other hotels .,2
try to get there for happy hours .,2
the director wanted a nice blonde wig .,2
this was a holiday weekend and this place was empty .,2
the hotel room was what you 'd expect .,2
the garlic shrimp was amazing !,2
our first time and spago lives up to it 's reputation !,2
but it is not a option .,2
everything was absolutely delicious and i will definitely be back again .,2
i wish i had looked this place up on yelp before i played here .,2
"i 'm begging you , please stay somewhere else .",2
the casino was good as well .,2
"the food is amazing and unlike the rest of vegas , not over priced .",2
the food is inventive and delicious .,2
the excalibur is the worst hotel on the strip .,2
i highly recommend getting the giant margarita glass full of frozen margarita .,2
he wants to go again tomorrow and the next day !,2
is that how a store is supposed to be run ?,2
"as a vegas veteran , i know what to expect on the strip .",2
first off this restaurant is in serious need of a facelift .,2
_num_ yrs old facility going on _num_ .,2
i was pretty disappointed .,2
it was almost impossible to get a `` free '' drink .,2
"harrahs casino in las vegas , what can i say .",2
"other than that , spend a little more money to stay somewhere nicer !",2
it is absolute perfection !,2
always the `` best of the best '' regarding booze !,2
definitely world class service .,2
"it has a kids casino , amusement park , and circus shows .",2
the midway was fun and you ca n't beat free entertainment .,2
it closes too early and opens too late .,2
"absolutely terrible hotel , the worst i have experienced within the north america .",2
gone here before and many other car washes and never had this happen before .,2
this was my first tapas experience and i loved it .,2
it was supposed to be ready by _num_ pm .,2
came here twice so far .,2
it came with were dry .,2
awsome place and super friendly people .,2
then i shot it and loved it !,2
they gave exceptional service which was very much appreciated .,2
my carrot strip had more flavor .,2
it gets very very old after a while .,2
there is a bakery and everything is so yummy !,2
"on a good note , the room is clean and the beds were comfortable .",2
we used their pool and the laundry machine which is top rate .,2
"fantastic meal , the service and food were both perfect .",2
do n't even bother with this place .,2
this is one of the worst mc d 's .,2
( but that thing never happened . ),2
tonight may be the last night we ever go there .,2
i got the _num_ octane with one shot and it was good .,2
this is n't the case .,2
"it was however , very greasy .",2
they were busy so obviously people come here but sorely disappointed is an understatement .,2
matt was so very helpful and professional today .,2
"anywho , love love love !",2
happy hour prices are ridiculous .,2
this is my favorite hotel casino in vegas .,2
apparently it 's a `` request '' not a reservation .,2
food here is also pretty good .,2
a bit pricy but well worth the money .,2
"friends , family , dates , this place is perfect for everyone !",2
no wifi in the room is awful .,2
jenny is amazing at doing nails !,2
level of service was superb from the whole team .,2
"great food , cool atmosphere !",2
pros -- cheap room price .,2
i stayed here with my wife for a couple of nights .,2
sugar content : extremely high .,2
she left an electronic tag on my yoga pants .,2
the staff is so attentive and professional - they are flawless .,2
i can say we all enjoyed our meals and the customer service was great .,2
"no shower , etc .",2
a great place to make a great impression for a business meeting .,2
will not go back to this location again .,2
there was mold in the shower .,2
the mall itself is very old looking from the outside .,2
definitely a disappointing meal .,2
what a great shop !,2
surprisingly they have a pretty decent pool .,2
bartender is less than zero .,2
the bacon wrapped stuff dates are awesome !,2
"service was friendly , but inattentive .",2
thank you so much from myself and my son !,2
you can always ask for more shots to put in your frozen delight .,2
the food came out really fast and was packed with flavor .,2
managers are extremely nice always around and checking on tables .,2
"had a little fridge and microwave and glass cups , even silverware .",2
the staff is friendly and helpful even when it 's quite busy .,2
hubby had and enjoyed the jerk chicken pasta .,2
excellent italian cuisine where they will customize your meal .,2
"everything we tasted were great , but by far my favorite is the lentils .",2
i 'd definitely eat there again .,2
i 'd definitely eat there again .,2
so happy we chose it as one of our dinner spots .,2
disappointed that they had run out of tempura green tea ice cream .,2
this place is the absolute worst .,2
the view from the restaurant window was terrific with the bellagio 's fountain show .,2
"it was a very unique dining experience , being new to the tapas concept .",2
my boyfriend and i were both very disappointed in our stay .,2
"service is immediate , bread , butter , drink orders , water all happen .",2
i was also pleased with the variety of dining choices .,2
it is worth the drive off the strip .,2
lots of fun folks running around here .,2
"that is actually false , apart from the eating with your hands part .",2
"it was cheap , in many ways .",2
it came out within ten minutes and was all hot and delicious .,2
this is not good business practices .,2
laugh with authentic vegas people ... god totally fun !,2
"but do n't play the slots there , you ca n't win !",2
the whole enterprise is an embarrassment to good taste .,2
i could eat two of those and make it my dinner .,2
"most pages wo n't load , if they do it takes 3-4 minutes .",2
"refunded money , upgraded us , and gave us a late check out .",2
the room in tower i was very stuffy .,2
terrible food & bad service .,2
the starbucks wo n't take starbucks cards .,2
thank you dr. k and staff for your outstanding services .,2
for a college student this is a good place to kick it .,2
it 's just what you do ... .,2
i ate here on saturday night and i loved it .,2
the food was bad the eggs were not good !,2
i guess they truly did n't wish to sell the car .,2
i recommend getting the cheese plate appetizer and the sea bass .,2
"it has a small kitchen , a good size fridge and a microwave .",2
not at all satisfied even with the discount price i paid .,2
but we notice not one difference in the room after that whole ordeal .,2
best happy hour in vegas !,2
"the food was average , but the service was beyond slow .",2
"the casino downstairs is okay , but not that great .",2
fat tuesday is great for getting a quick buzz .,2
absolute worst hotel i have ever stayed at .,2
amazing food at inexpensive prices .,2
this place was really good !,2
"quite honestly one of the best restaurants i 've eaten at , ever.",2
"seafood dishes are absolutely fresh , not bad for a chain restaurant .",2
food is excellent quality and prepared fresh and it shows in the taste .,2
disappointed to say the least and i had low expectations going into this place .,2
the drinks are good too .,2
he got so annoyed that we decided to get some sandwiches .,2
i just left ; hungry and disappointed !,2
this has to be the worst mcdonald 's i have ever been to .,2
there is no zen at this buddha dump .,2
the paradise location is the best .,2
"guacamole is perfect , as is the queso fundido .",2
"by this time , we were frustrated , super tired and just angry .",2
next best thing is it 's pretty mid strip !,2
i definitely got a good buzz from the octane .,2
windows so dirty you could n't see through them .,2
for a nicer experience get a suite .,2
our room was very nice .,2
but for a regular local there is n't much to see or do .,2
"if you 're staying at a casino hotel , you should stay somewhere else .",2
"however , we definitely will not be staying here again .",2
"personally , i like the regular margaritas with an extra shot for $ _num_ .",2
i was also extremely disappointed by the customer service .,2
we had our wedding reception here and it was amazing .,2
the suite was awesome and my friends normal room was nice as well .,2
great off the strip happening spot .,2
wallpaper was patch worked & falling off the walls .,2
the bathroom in the room was moldy and musty and needed a complete remodel .,2
tip # _num_ : make sure to order the calamari to start !,2
i try to visit when in lv and really enjoy the food and service .,2
i washed my color clothes for about _num_ .,2
customer service deserves negative stars .,2
i recently stayed here on a quick _num_ night trip to vegas .,2
i do n't know if i 'll come back to this place .,2
only go here if you are expecting for over an hour to check in .,2
"first , our waiter was top notch .",2
this is by far the worst experience i have had at any hotel .,2
the charge you $ _num_ for high speed internet .,2
"oh , and the staff hate the guests .",2
free parking for my rental car was great .,2
the customer service was poor and unfriendly .,2
this place has never and probably will never do seafood justice .,2
amazing food and super fun ambiance !,2
the air conditioning in the room was either too cold or not working .,2
all the food is excellent there .,2
"carmax was alright , but i hate buying a car .",2
the _num_ min craps were fun and a great deal .,2
quit so someone who wants to work can do it .,2
half the dessert menu requires that you order it _num_ minutes prior .,2
$ _num_ to $ _num_ for a fast food burger ?,2
and it wouldnt turn back off !,2
a very cool experience .,2
this place deserves _num_ stars !,2
"apparently , english was n't her first language , either .",2
i did get a discount .,2
"ok , so check this out .",2
however this time the soup tasted like a bowl of water .,2
"fine , we were just wanting a few rolls and some miso anyways .",2
aside from that not worth staying there unless they comp you a room .,2
the service was attentive and the food arrived promptly and tasted delicious .,2
yeah ... not quite .,2
one of the best things i 've ever eaten in lv .,2
even the mojitos were good .,2
i think that 's so ridiculous .,2
i would never stay there again even if it was free .,2
will never stay here nor recommend it unless you want a dirt cheap hotel .,2
from all the hotels we where looking circus circus had the best price .,2
i thought that the food was very good .,2
"my pain relief meds , etc .",2
"beware , they only want your money .",2
nasty game they play .,2
"i love this place , best gelato spot in vegas .",2
we were told that was the only available table ... but it was n't .,2
chips and salsa were really really good .,2
the tv was broken and would n't turn on .,2
chef did their part but my mood was ruined already .,2
came for happy hour .,2
ate there today and the food was really good !,2
it had a fast food food court and a questionable buffet .,2
and i honestly wanted to love this place but everything was mediocre at best .,2
they even have me comps for the buffet and comped my resort fee .,2
"i definitely had one more shot , hahaha .",2
far superior to most of the hotel high dollar famous chefs .,2
everything was pretty good and once again the prices were great .,2
"they also have a full bar , including a wide selection of flavored mojitos .",2
probably would not return .,2
customer service is also great .,2
i had really good time there .,2
the margarita flavor is pretty good .,2
literally little chewy rubber bands of bland breading .,2
forget this place and stay at the tropicana !,2
they said no because we had insurance .,2
"the staff , for the most part is friendly and accommodating .",2
i like that they have two different menus .,2
great attention and service .,2
this place is a disgusting joke .,2
"smelly , smelly , smelly .",2
its ridiculous to pay for parking and then for there to be none .,2
nice white wine list .,2
"the sides were good too ... some flavored rice , and black beans .",2
"_num_ minutes later , no water .",2
customer service is always friendly .,2
that was a fun afternoon .,2
i definitely loved the selections we all got .,2
then _num_ mins just to get our food .,2
always add a shot though .,2
its great for large groups or a small date .,2
the sangria is also super tasty .,2
this is completely unacceptable .,2
that would have been nice to know at booking .,2
wo n't be using them again if possible .,2
awesome ... authentic street food .,2
the best cheap hotel that i prefer is the flamingo .,2
i was so disappointed with the deal .,2
_num_ octane and hurricane together are great .,2
why do they even put people in such conditions ?,2
they definitely topped my expectations .,2
it really has that caribbean feel to it .,2
the inside is beautiful .,2
"all flash , no substance .",2
i would only stay here again if i was desperate .,2
housekeeping did a fantastic job keeping my room clean for a week .,2
happy hour on point and the drinks are strong !,2
both were very delicate and rich in flavors .,2
"free shuttle to rio , bally 's and paris .",2
i was impressed with the monorail !,2
the place is nothing special .,2
the food was delicious and the servers were very friendly and helpful !,2
the service was quite good as was the food .,2
the maintenance man that came was grumpy and halfway rude .,2
highly recommend these folks !,2
the pasta was so delicious .,2
great find in the area .,2
"thank you once again , i will back again soon .",2
price for both w/ coffee - $ _num_ .,2
excalibur did n't disappoint my low expectations .,2
but our dragon family style meal was outstanding !,2
there are only _num_ customers in the whole place !,2
great deal for _num_ of us .,2
they had lots of military guns to choose from and their prices were great !,2
will defiantly be coming back !,2
you ca n't sell until you pay it off completely .,2
"like i said , its basically a holiday inn on the strip .",2
pleasant atmosphere with cool decor .,2
great restaurant that we go to every time we 're in town .,2
it was that good .,2
"service and suits were good , but wanted a second opinion before buying .",2
you must also try their sparkling sangria ... very good .,2
the one thing i will mention about the tapas : seafood dishes are good .,2
the wall paper in the bathroom was peeling .,2
told her it was unacceptable .,2
`` cough drops ? '',2
the size of this place is ridiculously small .,2
but the dates were incredible .,2
"if you are in las vegas , treat yourself to this las vegas landmark .",2
i loved all the items they carry .,2
chips and salsa are great !,2
the pizza with the egg on top was phenomenal .,2
extremely strong and delicious drinks .,2
i can not wait to check out of this place .,2
instead of relaxing i had to listen to these little kids run around .,2
driving there and back just took an hour out of my day .,2
"_num_ of them _num_ star , _num_ of them _num_ star .",2
the bagel : nothing special at all .,2
"if i could , i would give them _num_ stars .",2
this place is nasty .,2
delicious and left enough room for the pie .,2
i also appreciate that they make their own pastrami .,2
i always have the sangria .,2
they definately are not maintained however .,2
definitely recommend this place so far .,2
nothing to report there .,2
"cool atmosphere , great staff and terrific food .",2
he was much better than the waiter .,2
a lot of food for what you pay too !,2
"the ceviche was amazing , the bacon wrapped dates were also amazing .",2
these diced potatoes were mushy and sticky in a weird kind of way .,2
"suffice it to say , i will never stay here again .",2
everything was a success .,2
"gambling is relaxed and fun , many new upgrades have been done .",2
then he stared at us and wondered why he did n't get a tip .,2
our two boys were so excited to go for the first time .,2
"please improve , do n't make me stop coming here altogether .",2
"excellent , cool and refreshing on a hot vegas day !",2
great place to go and prices were reasonable !,2
"i 've been here twice now , and i 'll be back again !",2
"i had no other choice , i was told to stay here .",2
"have been here maybe _num_ years ago , pretty disappointing .",2
the almond stuffed dates are awesome !,2
i had the jerk shrimp appetizer with the cuban bread and loved it .,2
"ok , i guess it 's self service .",2
"great service , fresh bagels , great prices .",2
the service was great and the portion size was just the right amount .,2
if you 're in vegas this is the nike for you .,2
my friend and i were getting the $ _num_ spa mani and pedi .,2
you know when it is bad when their dessert are not home made .,2
great place for visitors from out of town or for special occasions .,2
wifi did n't work .,2
the penne ala vodka was good .,2
we got there and immediately noticed it was very hot !,2
do n't waste your time here !,2
harrahs is not where i will be staying ever again .,2
"fun atmosphere , and delicious .",2
i did n't even stay here so i am reviewing their casino floor .,2
"the room itself was decent , nothing special .",2
"overall , i do not regret my surgery , i regret using them .",2
i got the lobster gnocchi which was pretty good .,2
not happy with them .,2
the whole thing is disgusting .,2
i left a message and never got a call back .,2
that makes a start to for a fun day .,2
the room was decent and clean and the staff was helpful and polite .,2
you can also check in early so you have a table waiting .,2
wo n't go back .,2
"try it once , and you 'll be hooked .",2
i highly recommend spago .,2
the twin sisters that play are awesome !,2
it was a bit strange .,2
beds are comfy but it 's downhill from there .,2
i hear they got a spot like this in the bay now too .,2
miso soup was way too salty .,2
everything is always fresh but perhaps a little pricey .,2
did i say horrible ?,2
"yelp helped me find the place for a business meeting , everyone loved it .",2
this was my worst automotive decision ever .,2
saved us a cab ride or _num_ !,2
wait times are incredibly long .,2
there is construction being done at 7am and they were not aware .,2
there were hardly people there and it was n't fun at all .,2
chips came with fresh guacamole and salsa .,2
later i found out that it is a korean run restaurant .,2
"was n't expecting much , but had a wonderful dinner with amazingly cooked meat .",2
seriously the nicest and honest sales man that u ever need .,2
everyone in the office is pleasant and chatty .,2
love love love this place !,2
love love love this place !,2
the service is friendly and impeccable .,2
the presentation of the dishes looks fantastic .,2
everything seems to be a little more bland .,2
"great wines , seafood , short ribs ... everything was exceptional .",2
the restaurant is absolutely stunning .,2
"th pool area was okay , nothing special .",2
"great bagels , great eats , fun environment !",2
it is literally just a decent place to sleep and shower .,2
the wait staff is great and the prices are good .,2
very fishy and rotten smell .,2
highly recommend this hospital for children they truly and honestly care for their patients .,2
purchased weekend stay thru expedia .,2
"they are this amazing combination of tart , sweet , and refreshing .",2
and agnolotti pasta was excellent !,2
the arcade is awful .,2
the hotel amenities are among the worst on the strip .,2
nothing luxury about it .,2
not paying for something that i did not receive .,2
i own the business across the street and they always waste my time .,2
i never once got cold food .,2
our waiter was very attentive and friendly .,2
best place to have lunch and or dinner .,2
although i 'm not an expert on mexican food i enjoyed this experience .,2
to begin this hotel was relatively expensive compared to some places here in vegas .,2
he is super nice and helpful .,2
"eventually , many of my friends stayed here and i went elsewhere .",2
but at night they are slower than slow .,2
and now here i am _num_ days later still throwing up .,2
the bread was really good too .,2
i have never seen an air filter as filthy as this one .,2
"first off , who puts pink roses on a ninja turtle cake ?",2
i give this place _num_ stars for their sushi and sushi chef .,2
"i agree with all the bad reviews , save your money !",2
this is absolutely ridiculous !,2
excellent service and selection .,2
do n't settle just to be on the strip .,2
ambiance was trendy and romantic - great date spot .,2
the tapas platters were all each very good .,2
i just checked into the contemporary superior room and am definitely not impressed .,2
great food and great service with an incredible ambiance !,2
the best part is it 's free !,2
the room was nice though .,2
"staff , food and eric the chef ... top notch !",2
"good dining experience , but a bit pricey .",2
also the water served did n't taste that good .,2
get to the room and ugh .,2
"overall , wonderful dining experience .",2
price for rooms were great .,2
but you get what you pay for ... not much .,2
"it 's very unfortunate , because the food was very delicious .",2
"the only plus was the location , which was next door to my conference .",2
"so , _num_ minutes later , we were finally on our way .",2
service was great and the food was an adventure .,2
the food here was delicious .,2
there was no central ac .,2
"warning : to all future vegas tourists , this is overpriced .",2
the food was always good .,2
i recommend stopping by .,2
they said that area is full is so ridiculous .,2
always a good time : ) cheers !,2
it was overall a good stay and i would definitely come back .,2
the wifi was `` down '' for the whole time we stayed there .,2
it ruined out trip .,2
they have so much flavor !,2
"yeah , just do n't .",2
"yeah , just do n't .",2
"since i could not get back to sleep , i decided to go out .",2
there on business and not good .,2
front desk was not helpful at all .,2
they took care of us pretty good.,2
"drinks were excellent , and the food was unbelievable .",2
my favorites are the eggplant cannelloni and the dates .,2
buffet was pretty bad ... see my review for it .,2
"when we arrived , we were told there would be a _num_ minute wait .",2
if you want them to print out your boarding pass another $ _num_ .,2
the guy serving me was very friendly and efficient .,2
free wi-fi advertised but very weak signal - constantly lost contact .,2
he did n't offer us desserts i had to ask for it myself .,2
did not even offer water at the time we placed the order .,2
i have stayed there maybe 10-15 times .,2
"$ _num_ chicken wings - basic order wings , hot sauce , ranch .",2
the layout of this store is so very nice .,2
"seriously , no other way to describe it other than butt .",2
i came back _num_ minutes later to find the car still sitting there .,2
i came back _num_ minutes later to find the car still sitting there .,2
"the food was decent , but the server was horrible .",2
overall it was great .,2
love the con ... hate the venue .,2
"the place is divey for sure , but it 's great !",2
they have a great selection of beers and cocktails in the happy hour !,2
the only bright spot was buca di beppo .,2
"the food is absolutely amazing , great selection , kind manager .",2
this place is essentially the motel _num_ of the strip .,2
i could bare my hear the waiter or the other guests at my table .,2
trash is everywhere inside and outside .,2
this is a piece of crap property .,2
i 'm glad i did n't .,2
there has to better choices off the strip .,2
waste of money and overrated !,2
i got the paella and really enjoyed .,2
there 's no safety bolt on the door .,2
"had an amazing , cozy , romantic dinner with my husband .",2
the portion are not satisfying for the price you have to pay per dish .,2
this is fine dining .,2
drove past this place so many times over the years and never stopped .,2
i like that this location is off the strip so probably not as busy .,2
finally after _num_ hours decided to deal with once in vegas .,2
went to the cafe for diner and there _num_ prime rib special .,2
"it is great food , great service and great atmosphere .",2
it 's just too bad that they 're stuck at this crappy hotel .,2
she 's hard at hearing .,2
the empanadas were very good and the dipping sauce even better .,2
even the mustard was tasteless and old tasting .,2
i 'm sure they 'll go out of business soon .,2
the safe in the room did not work .,2
i highly doubt they are serving fresh chicken .,2
"this place said no to separate checks , so many of our group left .",2
"the parent was in the actual dining room , not the play area room .",2
"instead , he came back and gave me a new card .",2
this was a huge mistake .,2
the food taste sooooo good .,2
good food but bad service .,2
our server was very nice and patient .,2
the hotel also has access to the monorail .,2
food is a _num_ if i could rate it .,2
still the same horrible quality .,2
still the same horrible quality .,2
did n't think much about it since we were n't staying there .,2
"_num_ hours later , i returned to my room .",2
i think circus circus is better than this place .,2
i just signed up for yelp to write a review of this hotel .,2
"the assortment of breads is great , esp .",2
i 've stayed here almost every time i visit vegas .,2
i have never stayed at a hotel and seen this .,2
we will not stay here next time .,2
"absolutely wonderful service , staff , and care .",2
the food is still great and i 'll be back again and again .,2
i 've had great service at discount firearms !,2
it 's always good walking through in here !,2
", but overall we were happy with our decision to try this place !",2
"while both were pretty good , neither were great .",2
well there went my night .,2
this is a nice place to hang out i will be back asap .,2
i am not impressed at all .,2
"stains on the carpet , and the beds were in horrible condition .",2
i could 've eaten that thing with a spoon !,2
so i booked the room .,2
i loved this monorail .,2
the chips with salsa and guacamole is a must !,2
we stayed in the `` better tower '' which is number _num_ .,2
wonderful food at the cafe side .,2
"staff was friendly , but food was not all that great .",2
i woke up one morning to find cockroaches crawling over my shoes .,2
they did n't give us the drinks with the kids meals .,2
i loved my sweet and sour pork .,2
there are no mirrors in the rooms besides the one in the bathroom .,2
wolfgang 's chinese take on chicken salad still is the best !,2
i also loved the shrimp with chili sauce ; lots of spice and flavor .,2
good homemade food in a restaurant .,2
